name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Key'S Mhp,(704) 596-1822,Charlotte,NC,7535 Old Statesville Road,28269,Mecklenburg,"Hi, Bradley with Tread Companies / Trailer Parks calling about Key'S Mhp in Charlotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Key'S Mhp (Charlotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Killian Mhp Inc,(704) 596-6603,Charlotte,NC,6028 Mcdaniel Lane,28213,Mecklenburg,"Hi, Bradley with Tread Companies / Trailer Parks calling about Killian Mhp Inc in Charlotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Killian Mhp Inc (Charlotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lamplighter Village Home,(704) 568-0643,Charlotte,NC,7800 Bondhaven Drive,28215,Mecklenburg,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lamplighter Village Home in Charlotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lamplighter Village Home (Charlotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Meadowbrook,(866) 786-6281,Charlotte,NC,9859 Spring Ridge Ln,28215,Mecklenburg,"Hi, Bradley with Tread Companies / Trailer Parks calling about Meadowbrook in Charlotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Meadowbrook (Charlotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Queen'S Grant Mhp,(704) 593-0020,Charlotte,NC,124 Carnival Street,28262,Mecklenburg,"Hi, Bradley with Tread Companies / Trailer Parks calling about Queen'S Grant Mhp in Charlotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Queen'S Grant Mhp (Charlotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sunset Grove Mobile Homes Park,(704) 399-5179,Charlotte,NC,6415 Old Plank Road,28216,Mecklenburg,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sunset Grove Mobile Homes Park in Charlotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sunset Grove Mobile Homes Park (Charlotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Village Properties,(704) 392-5817,Charlotte,NC,524 South Hoskins Road,28208,Mecklenburg,"Hi, Bradley with Tread Companies / Trailer Parks calling about Village Properties in Charlotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Village Properties (Charlotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Wilgrove Mhp,(704) 545-4407,Charlotte,NC,10403 Albemarle Road,28227,Mecklenburg,"Hi, Bradley with Tread Companies / Trailer Parks calling about Wilgrove Mhp in Charlotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Wilgrove Mhp (Charlotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Allen Mhp,(704) 435-3411,Cherryville,NC,2532 Lincolnton Highway,28021,Gaston,"Hi, Bradley with Tread Companies / Trailer Parks calling about Allen Mhp in Cherryville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Allen Mhp (Cherryville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Cedar Glen Mhp,(704) 278-9205,Cleveland,NC,13945 Statesville Boulevard,27013,Rowan,"Hi, Bradley with Tread Companies / Trailer Parks calling about Cedar Glen Mhp in Cleveland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Cedar Glen Mhp (Cleveland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Birchwood Mhp,(704) 627-8645,Clyde,NC,Old Us Highway 19-23,28721,Haywood,"Hi, Bradley with Tread Companies / Trailer Parks calling about Birchwood Mhp in Clyde. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Birchwood Mhp (Clyde). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Countryview Mhp,(704) 786-2315,Concord,NC,3873 Pheasant Dr,28025,Cabarrus,"Hi, Bradley with Tread Companies / Trailer Parks calling about Countryview Mhp in Concord. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Countryview Mhp (Concord). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Glen Laurel,(866) 786-3011,Concord,NC,3320 Glen Laurel,28025,Cabarrus,"Hi, Bradley with Tread Companies / Trailer Parks calling about Glen Laurel in Concord. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Glen Laurel (Concord). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Southern Hill Mhp,(704) 788-6529,Concord,NC,5045 Fairbluff Road,28025,Cabarrus,"Hi, Bradley with Tread Companies / Trailer Parks calling about Southern Hill Mhp in Concord. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Southern Hill Mhp (Concord). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Suburban Mobile Home Community,(704) 788-8955,Concord,NC,2 Tower Cir Nw,28027,Cabarrus,"Hi, Bradley with Tread Companies / Trailer Parks calling about Suburban Mobile Home Community in Concord. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Suburban Mobile Home Community (Concord). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
White-Hurst Park/Countryview,(704) 786-2315,Concord,NC,3975 Grossbeak Drive,28025,Cabarrus,"Hi, Bradley with Tread Companies / Trailer Parks calling about White-Hurst Park/Countryview in Concord. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re White-Hurst Park/Countryview (Concord). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Whitehurst Mhp,(704) 786-2315,Concord,NC,3207 Jessica Ln,28025,Cabarrus,"Hi, Bradley with Tread Companies / Trailer Parks calling about Whitehurst Mhp in Concord. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Whitehurst Mhp (Concord). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Woodridge Park Inc,(704) 782-1176,Concord,NC,Fairbluff Road & Highway 601,28025,Cabarrus,"Hi, Bradley with Tread Companies / Trailer Parks calling about Woodridge Park Inc in Concord. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Woodridge Park Inc (Concord). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Conover Mhp Office,(704) 464-9070,Conover,NC,615 1St Street East,28613,Catawba,"Hi, Bradley with Tread Companies / Trailer Parks calling about Conover Mhp Office in Conover. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Conover Mhp Office (Conover). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lyle Haven Mhp,(704) 465-3065,Conover,NC,3825 County Home Road,28613,Catawba,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lyle Haven Mhp in Conover. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lyle Haven Mhp (Conover). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Oakgrove Mhp,(704) 464-0328,Conover,NC,111 Herman Sipe Road,28613,Catawba,"Hi, Bradley with Tread Companies / Trailer Parks calling about Oakgrove Mhp in Conover. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Oakgrove Mhp (Conover). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Paradise Valley,(704) 256-4935,Conover,NC,940 27Th Street Northeast,28613,Catawba,"Hi, Bradley with Tread Companies / Trailer Parks calling about Paradise Valley in Conover. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Paradise Valley (Conover). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Stonehaven Village,(704) 464-8268,Conover,NC,1587 Garnett Street,28613,Catawba,"Hi, Bradley with Tread Companies / Trailer Parks calling about Stonehaven Village in Conover. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Stonehaven Village (Conover). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Park Place Mhp,(704) 293-7474,Cullowhee,NC,75 Ledbetter Road #29,28723,Jackson,"Hi, Bradley with Tread Companies / Trailer Parks calling about Park Place Mhp in Cullowhee. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Park Place Mhp (Cullowhee). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Donna Lynn Mobile Home Community,(704) 922-5168,Dallas,NC,101 Donna Drive,28034,Gaston,"Hi, Bradley with Tread Companies / Trailer Parks calling about Donna Lynn Mobile Home Community in Dallas. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Donna Lynn Mobile Home Community (Dallas). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Dobson Mobile Home Manor,(336) 386-8514,Dobson,NC,111 Mcduffin Drive,27017,Surry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Dobson Mobile Home Manor in Dobson. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Dobson Mobile Home Manor (Dobson). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Country Squire Mobile Court,(919) 383-2144,Durham,NC,Pleasant Green Road,27705,Orange,"Hi, Bradley with Tread Companies / Trailer Parks calling about Country Squire Mobile Court in Durham. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Country Squire Mobile Court (Durham). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
