name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Brewster Mobile Home Estates,(330) 767-4133,Brewster,OH,460 1St Street Southwest,44613,Stark,"Hi, Bradley with Tread Companies / Trailer Parks calling about Brewster Mobile Home Estates in Brewster. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Brewster Mobile Home Estates (Brewster). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Presidential Estates,(740) 633-3560,Bridgeport,OH,67886 Eisenhower Ave,43912,Belmont,"Hi, Bradley with Tread Companies / Trailer Parks calling about Presidential Estates in Bridgeport. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Presidential Estates (Bridgeport). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Brookville Lake Estates,(937) 833-3006,Brookville,OH,8588 Francie Court,45309,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Brookville Lake Estates in Brookville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Brookville Lake Estates (Brookville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Woodland Estates Mhp,(419) 636-5720,Bryan,OH,County Road 1575,43506,Williams,"Hi, Bradley with Tread Companies / Trailer Parks calling about Woodland Estates Mhp in Bryan. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Woodland Estates Mhp (Bryan). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Deer Lake Mobile Park,(440) 834-4039,Burton,OH,12530 Kinsman Road #28,44021,Geauga,"Hi, Bradley with Tread Companies / Trailer Parks calling about Deer Lake Mobile Park in Burton. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Deer Lake Mobile Park (Burton). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Country Court Mhp,(740) 685-2668,Byesville,OH,10260 Campbell Street,43723,Guernsey,"Hi, Bradley with Tread Companies / Trailer Parks calling about Country Court Mhp in Byesville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Country Court Mhp (Byesville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Ludwig'S Mhp,(740) 942-3890,Cadiz,OH,715 Country Club Road,43907,Harrison,"Hi, Bradley with Tread Companies / Trailer Parks calling about Ludwig'S Mhp in Cadiz. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Ludwig'S Mhp (Cadiz). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Shadybrook Mhp,(330) 385-6622,Calcutta,OH,50021 Duke Vodrey Road #5,43920,Columbiana,"Hi, Bradley with Tread Companies / Trailer Parks calling about Shadybrook Mhp in Calcutta. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Shadybrook Mhp (Calcutta). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Oak Hill Mobile Home Village,(740) 439-1906,Cambridge,OH,14839 East Pike Road,43725,Guernsey,"Hi, Bradley with Tread Companies / Trailer Parks calling about Oak Hill Mobile Home Village in Cambridge. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Oak Hill Mobile Home Village (Cambridge). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Rustic Acres Mobile Home Manor,(740) 439-4448,Cambridge,OH,62950 Byesville Road,43725,Guernsey,"Hi, Bradley with Tread Companies / Trailer Parks calling about Rustic Acres Mobile Home Manor in Cambridge. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Rustic Acres Mobile Home Manor (Cambridge). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Canton Mobile Homes,(330) 484-4755,Canton,OH,5604 Joleda Drive Southwest,44706,Stark,"Hi, Bradley with Tread Companies / Trailer Parks calling about Canton Mobile Homes in Canton. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Canton Mobile Homes (Canton). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Cardinal Mhp,(330) 477-1888,Canton,OH,4516 Navarre Road Southwest,44706,Stark,"Hi, Bradley with Tread Companies / Trailer Parks calling about Cardinal Mhp in Canton. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Cardinal Mhp (Canton). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Fohl Village,(330) 484-4755,Canton,OH,5604 Joleda Drive Southwest,44706,Stark,"Hi, Bradley with Tread Companies / Trailer Parks calling about Fohl Village in Canton. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Fohl Village (Canton). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pleasant View Village,(330) 454-2502,Canton,OH,2351 Geranium Avenue Northeast,44705,Stark,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pleasant View Village in Canton. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pleasant View Village (Canton). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Skyline Drive,(330) 497-3882,Canton,OH,4501 Cleveland Ave Nw,44709,Stark,"Hi, Bradley with Tread Companies / Trailer Parks calling about Skyline Drive in Canton. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Skyline Drive (Canton). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Carey Estates Mhp,(419) 396-7378,Carey,OH,811 E Findlay St,43316,Wyandot,"Hi, Bradley with Tread Companies / Trailer Parks calling about Carey Estates Mhp in Carey. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Carey Estates Mhp (Carey). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Brookside Village,(937) 325-4636,Catawba,OH,1962 Mahar Road,43010,Clark,"Hi, Bradley with Tread Companies / Trailer Parks calling about Brookside Village in Catawba. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Brookside Village (Catawba). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Abbeywood Estates,(419) 586-7669,Celina,OH,310 Jill Avenue,45822,Mercer,"Hi, Bradley with Tread Companies / Trailer Parks calling about Abbeywood Estates in Celina. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Abbeywood Estates (Celina). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hoover Mobile Homes,(419) 586-3602,Celina,OH,537 Touvelle Street,45822,Mercer,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hoover Mobile Homes in Celina. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hoover Mobile Homes (Celina). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Mercelina Mhp,(419) 586-5407,Celina,OH,424 Elmgrove Drive,45822,Mercer,"Hi, Bradley with Tread Companies / Trailer Parks calling about Mercelina Mhp in Celina. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Mercelina Mhp (Celina). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Westside Mobile Home Community,(419) 586-9395,Celina,OH,715 Deford Street,45822,Mercer,"Hi, Bradley with Tread Companies / Trailer Parks calling about Westside Mobile Home Community in Celina. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Westside Mobile Home Community (Celina). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Grennan Mobile Village,(440) 286-8761,Chardon,OH,9661 South Brown Road,44024,Geauga,"Hi, Bradley with Tread Companies / Trailer Parks calling about Grennan Mobile Village in Chardon. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Grennan Mobile Village (Chardon). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Terrace Glen Estates,(440) 285-4541,Chardon,OH,13545 Woodin Road,44024,Geauga,"Hi, Bradley with Tread Companies / Trailer Parks calling about Terrace Glen Estates in Chardon. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Terrace Glen Estates (Chardon). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Wilder Mhp,(440) 286-3400,Chardon,OH,10855 Chardon Road,44024,Geauga,"Hi, Bradley with Tread Companies / Trailer Parks calling about Wilder Mhp in Chardon. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Wilder Mhp (Chardon). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Maywood Park Inc,(440) 729-7167,Chesterland,OH,8701 Mayfield Road,44026,Geauga,"Hi, Bradley with Tread Companies / Trailer Parks calling about Maywood Park Inc in Chesterland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Maywood Park Inc (Chesterland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Carousel Court,(740) 642-5251,Chillicothe,OH,20544 Us Highway 23 #2,45601,Ross,"Hi, Bradley with Tread Companies / Trailer Parks calling about Carousel Court in Chillicothe. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Carousel Court (Chillicothe). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Country Woods Estates,(740) 775-8225,Chillicothe,OH,2150 Stone Road,45601,Ross,"Hi, Bradley with Tread Companies / Trailer Parks calling about Country Woods Estates in Chillicothe. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Country Woods Estates (Chillicothe). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
